"","transcript_id","chr_name","start","end","transcript_size","CDS_length","number_exons","gene_id","ns","s","CUB_dmel"
"29778","ENSBTAT00000067154","22",16965256,16977973,12717,3342,12,"ENSBTAG00000007776",197,60,0.226323000050099
"29779","ENSBTAT00000067221","22",43674610,43831367,156757,9740,58,"ENSBTAG00000020802",56,38,0.663734175596055
"29780","ENSBTAT00000067269","22",31617850,31843351,225501,1550,10,"ENSBTAG00000006679",69,27,0.136968112109725
"29781","ENSBTAT00000067347","22",15603139,15625559,22420,992,7,"ENSBTAG00000008416",16,13,0.219917218778347
"29782","ENSBTAT00000067365","22",906438,1121383,214945,3596,28,"ENSBTAG00000011628",132,62,0.0999903201160367
"29783","ENSBTAT00000067486","22",1756789,1844223,87434,3572,25,"ENSBTAG00000018227",174,85,0.16135715192787
"29784","ENSBTAT00000067504","22",39089571,39090248,677,166,2,"ENSBTAG00000051322",4,1,0.117945986679756
"29785","ENSBTAT00000067514","22",48705417,48805969,100552,1187,10,"ENSBTAG00000001471",67,27,0.194533252687704
"29786","ENSBTAT00000067539","22",16650410,16705478,55068,1815,12,"ENSBTAG00000006193",122,44,0.11567953593456
"29787","ENSBTAT00000067604","22",16828960,16839936,10976,2192,16,"ENSBTAG00000033669",221,70,0.240364503334061
"29788","ENSBTAT00000067686","22",35758131,36020211,262080,3690,21,"ENSBTAG00000010581",200,65,0.117986675127255
"29789","ENSBTAT00000067698","22",51974835,52081327,106492,2962,26,"ENSBTAG00000031567",101,38,0.308284479183448
"29790","ENSBTAT00000067723","22",42724490,42814193,89703,520,5,"ENSBTAG00000046763",45,22,0.170061543972648
"29791","ENSBTAT00000067794","22",6606815,6655147,48332,1022,7,"ENSBTAG00000009826",97,26,0.138738675508241
"29792","ENSBTAT00000067834","22",49792599,49796982,4383,807,3,"ENSBTAG00000010165",91,31,0.234002799065331
"29793","ENSBTAT00000067841","22",50272871,50274442,1571,1571,1,"ENSBTAG00000053287",16,9,0.383081708708484
"29794","ENSBTAT00000067888","22",37230766,37323255,92489,2525,7,"ENSBTAG00000021835",295,112,0.273017843759056
"29795","ENSBTAT00000067923","22",50037279,50039006,1727,1254,3,"ENSBTAG00000052388",171,56,0.193883595561557
"29796","ENSBTAT00000067945","22",81965,82213,248,248,1,"ENSBTAG00000053760",15,5,0.229833317604533
"29797","ENSBTAT00000067964","22",57182281,57200442,18161,2198,10,"ENSBTAG00000013725",324,108,0.214417269575955
"29798","ENSBTAT00000068041","22",16616959,16621189,4230,217,2,"ENSBTAG00000053176",8,6,0.173810276689062
"29799","ENSBTAT00000068111","22",15232674,15296353,63679,2499,9,"ENSBTAG00000003325",192,50,0.185325546518785
"29800","ENSBTAT00000068142","22",52598378,52618667,20289,1923,15,"ENSBTAG00000016948",206,57,0.2937035963979
"29801","ENSBTAT00000068164","22",35069225,35214749,145524,901,8,"ENSBTAG00000037972",90,42,0.283062820761125
"29802","ENSBTAT00000068166","22",55327027,55458769,131742,2085,18,"ENSBTAG00000035827",113,41,0.111339028918056
"29803","ENSBTAT00000068176","22",14568324,14572552,4228,343,2,"ENSBTAG00000013027",32,16,0.338986527618899
"29804","ENSBTAT00000068205","22",49400328,49664755,264427,4565,37,"ENSBTAG00000001874",142,61,0.0720437508631753
"29805","ENSBTAT00000068247","22",42346777,42616268,269491,2422,17,"ENSBTAG00000020373",62,16,0.359952211174302
"29806","ENSBTAT00000068260","22",60462765,60489671,26906,2198,19,"ENSBTAG00000008774",263,89,0.302927147575367
"29807","ENSBTAT00000068379","22",15585059,15621708,36649,73,2,"ENSBTAG00000008416",23,6,0.220448749570327
"29808","ENSBTAT00000068380","22",35905517,36020211,114694,3706,20,"ENSBTAG00000010581",185,68,0.112587285853916
"29809","ENSBTAT00000068384","22",51401425,51418837,17412,2231,13,"ENSBTAG00000008399",274,101,0.108593942767651
"29810","ENSBTAT00000068509","22",14895835,14933163,37328,1327,2,"ENSBTAG00000014162",17,12,0.222055414516073
"29811","ENSBTAT00000068543","22",7606852,7646335,39483,1285,14,"ENSBTAG00000003952",84,31,0.225127468511264
"29812","ENSBTAT00000068661","22",32981125,33061928,80803,282,18,"ENSBTAG00000048492",8,4,0.339198855278879
"29813","ENSBTAT00000068708","22",8163794,8166409,2615,2615,1,"ENSBTAG00000051119",0,0,0.884335758854397
"29814","ENSBTAT00000068730","22",42346777,42616268,269491,2306,16,"ENSBTAG00000020373",57,15,0.352386195383103
"29815","ENSBTAT00000068769","22",12954886,13148131,193245,2546,16,"ENSBTAG00000009430",288,101,0.150549322444015
"29816","ENSBTAT00000068804","22",11826133,11854277,28144,1620,9,"ENSBTAG00000018105",189,82,0.383921271311385
"29817","ENSBTAT00000068918","22",51910472,51929087,18615,3488,19,"ENSBTAG00000015833",334,111,0.348499002183463
"29818","ENSBTAT00000068962","22",48665406,48673769,8363,1358,7,"ENSBTAG00000054131",156,45,0.173078438918318
"29819","ENSBTAT00000068967","22",50007153,50015107,7954,820,5,"ENSBTAG00000020963",82,29,0.207654417074969
"29820","ENSBTAT00000068976","22",44052099,44329103,277004,1644,12,"ENSBTAG00000014091",66,29,0.118880439856124
"29821","ENSBTAT00000068980","22",13228334,13260783,32449,1577,10,"ENSBTAG00000011702",47,16,0.126311186966345
"29822","ENSBTAT00000069006","22",52404638,52405954,1316,1316,1,"ENSBTAG00000053089",20,7,0.393802055004715
"29823","ENSBTAT00000069182","22",60613340,60623707,10367,1269,3,"ENSBTAG00000008313",131,47,0.363219399804296
"29824","ENSBTAT00000069376","22",43322859,43471741,148882,2291,19,"ENSBTAG00000021164",52,16,0.383880510132177
"29825","ENSBTAT00000069502","22",50867110,50882424,15314,4039,26,"ENSBTAG00000055290",517,169,0.173336211123592
"29826","ENSBTAT00000069507","22",44052099,44329103,277004,1644,12,"ENSBTAG00000014091",66,29,0.118880439856124
"29827","ENSBTAT00000069639","22",56406646,56419675,13029,718,8,"ENSBTAG00000000161",23,13,0.193099827752346
"29828","ENSBTAT00000069678","22",53238723,53240936,2213,2213,1,"ENSBTAG00000052050",5,0,0.886014151998852
"29829","ENSBTAT00000069729","22",57788565,57822660,34095,1847,13,"ENSBTAG00000011088",128,57,0.304431933314314
"29830","ENSBTAT00000069751","22",43133729,43271860,138131,7743,45,"ENSBTAG00000022004",375,155,0.150813481595695
"29831","ENSBTAT00000069767","22",15024242,15046576,22334,1174,5,"ENSBTAG00000052731",120,33,0.169034269113594
"29832","ENSBTAT00000069808","22",14839660,14872151,32491,1998,15,"ENSBTAG00000013015",140,45,0.160465712424297
"29833","ENSBTAT00000069832","22",50023967,50026504,2537,1416,3,"ENSBTAG00000000484",131,36,0.166311653633367
"29834","ENSBTAT00000069854","22",12431755,12443521,11766,1284,9,"ENSBTAG00000047135",145,42,0.220863445960204
"29835","ENSBTAT00000069856","22",48741402,48805969,64567,1098,9,"ENSBTAG00000001471",65,27,0.196125338554873
"29836","ENSBTAT00000069858","22",56077165,56100084,22919,1400,4,"ENSBTAG00000006614",127,43,0.272365139379948
"29837","ENSBTAT00000069879","22",51815528,51907739,92211,6513,18,"ENSBTAG00000015839",434,139,0.213809634233216
"29838","ENSBTAT00000069888","22",11977742,12051559,73817,5639,25,"ENSBTAG00000009155",406,146,0.522752668384118
"29839","ENSBTAT00000069938","22",57260572,57295388,34816,1775,13,"ENSBTAG00000013716",57,32,0.201449812830638
"29840","ENSBTAT00000069946","22",51429841,51432746,2905,1209,3,"ENSBTAG00000013413",107,42,0.150431424394797
"29841","ENSBTAT00000069995","22",10392259,10455837,63578,1281,15,"ENSBTAG00000016760",61,33,0.167112659254872
"29842","ENSBTAT00000070056","22",35758152,36020211,262059,4142,22,"ENSBTAG00000010581",196,71,0.109421286516753
"29843","ENSBTAT00000070147","22",58427523,58440707,13184,1083,9,"ENSBTAG00000007208",182,57,0.308392288038121
"29844","ENSBTAT00000070151","22",43700737,43831367,130630,9192,57,"ENSBTAG00000020802",63,37,0.636962572956929
"29845","ENSBTAT00000070159","22",37601162,37619595,18433,604,8,"ENSBTAG00000032872",16,6,0.376926534588339
"29846","ENSBTAT00000070191","22",50023967,50026504,2537,1416,3,"ENSBTAG00000000484",131,36,0.166311653633367
"29847","ENSBTAT00000070215","22",13851222,14366554,515332,3786,36,"ENSBTAG00000051466",136,46,0.16161271024175
"29848","ENSBTAT00000070332","22",51389457,51390836,1379,1379,1,"ENSBTAG00000048942",15,1,0.342728339904529
"29849","ENSBTAT00000070349","22",32466925,32491662,24737,1399,17,"ENSBTAG00000015556",71,22,0.4341806511723
"29850","ENSBTAT00000070363","22",49400328,49668868,268540,4475,37,"ENSBTAG00000001874",140,59,0.0836705187919962
"29851","ENSBTAT00000070458","22",48741402,48805969,64567,1098,9,"ENSBTAG00000001471",65,27,0.196125338554873
"29852","ENSBTAT00000070571","22",52598378,52618667,20289,1813,14,"ENSBTAG00000016948",187,54,0.284893303068283
"29853","ENSBTAT00000070573","22",31617850,31720946,103096,1502,10,"ENSBTAG00000006679",61,23,0.137316257944917
"29854","ENSBTAT00000070593","22",57706518,57766839,60321,2989,23,"ENSBTAG00000011896",484,152,0.412373827923995
"29855","ENSBTAT00000070647","22",38430995,38900732,469737,4020,30,"ENSBTAG00000005321",151,65,0.076579715055691
"29856","ENSBTAT00000070813","22",35758131,36020211,262080,4179,24,"ENSBTAG00000010581",207,75,0.101809611671958
"29857","ENSBTAT00000070825","22",16432518,16434838,2320,762,3,"ENSBTAG00000037803",38,13,0.113626660643151
"29858","ENSBTAT00000070865","22",52598378,52618667,20289,1753,14,"ENSBTAG00000016948",205,57,0.327352048771169
"29859","ENSBTAT00000070878","22",51440503,51463437,22934,5038,29,"ENSBTAG00000013407",642,205,0.347108753413785
"29860","ENSBTAT00000070918","22",13832387,13839674,7287,1898,10,"ENSBTAG00000016420",92,37,0.330795473383782
"29861","ENSBTAT00000070937","22",17583359,17670769,87410,1377,12,"ENSBTAG00000012142",43,13,0.527927154712115
"29862","ENSBTAT00000070938","22",7039077,7042596,3519,271,2,"ENSBTAG00000054555",6,5,0.302996234438934
"29863","ENSBTAT00000070984","22",17583359,17693297,109938,1292,10,"ENSBTAG00000012142",45,14,0.509212617483698
"29864","ENSBTAT00000070990","22",16914463,16923222,8759,498,6,"ENSBTAG00000007964",13,3,0.104447961214811
"29865","ENSBTAT00000070991","22",51251343,51259684,8341,2206,20,"ENSBTAG00000038381",152,62,0.189002081766195
"29866","ENSBTAT00000071084","22",16828960,16839936,10976,2186,16,"ENSBTAG00000033669",223,72,0.255478276722606
"29867","ENSBTAT00000071132","22",42870969,42873054,2085,709,2,"ENSBTAG00000022656",7,2,0.168967262056886
"29868","ENSBTAT00000071139","22",52548733,52584765,36032,594,6,"ENSBTAG00000011311",74,31,0.213782540448589
"29869","ENSBTAT00000071229","22",60289385,60388575,99190,1004,7,"ENSBTAG00000030855",76,23,0.232433428132304
"29870","ENSBTAT00000071245","22",35758131,36020211,262080,4177,23,"ENSBTAG00000010581",207,75,0.101112628189013
"29871","ENSBTAT00000071316","22",43653910,43831367,177457,9058,56,"ENSBTAG00000020802",57,42,0.697210347021371
"29872","ENSBTAT00000071333","22",59896608,59912229,15621,2684,16,"ENSBTAG00000014380",274,99,0.624261790373696
"29873","ENSBTAT00000071443","22",32247206,32380153,132947,2865,21,"ENSBTAG00000007624",145,52,0.0505954497154469
"29874","ENSBTAT00000071452","22",52894072,52920769,26697,1105,8,"ENSBTAG00000008013",55,12,0.189955632092661
"29875","ENSBTAT00000071480","22",48181593,48280315,98722,4715,28,"ENSBTAG00000014786",152,52,0.270388238438745
"29876","ENSBTAT00000071490","22",58066231,58095559,29328,1200,12,"ENSBTAG00000007360",115,38,0.342546905100909
"29877","ENSBTAT00000071498","22",29859940,29877455,17515,243,3,"ENSBTAG00000019330",11,3,0.149890384142257
"29878","ENSBTAT00000071586","22",32187099,32380153,193054,3082,23,"ENSBTAG00000007624",159,55,0.0475956546732973
"29879","ENSBTAT00000071605","22",10392259,10455837,63578,1946,25,"ENSBTAG00000016760",95,39,0.140831066508378
"29880","ENSBTAT00000071610","22",50868377,50882424,14047,3490,23,"ENSBTAG00000055290",444,144,0.185522839690393
"29881","ENSBTAT00000071635","22",52781349,52788811,7462,458,4,"ENSBTAG00000052515",45,16,0.219638381321033
"29882","ENSBTAT00000071708","22",37230766,37323255,92489,2525,7,"ENSBTAG00000021835",295,112,0.273017843759056
"29883","ENSBTAT00000071774","22",52452058,52509042,56984,6915,21,"ENSBTAG00000002948",276,83,0.463972865925835
"29884","ENSBTAT00000071788","22",43133729,43271860,138131,7689,45,"ENSBTAG00000022004",376,158,0.162871386903406
"29885","ENSBTAT00000071797","22",16283210,16299218,16008,822,6,"ENSBTAG00000016622",33,12,0.303578821274044
"29886","ENSBTAT00000071827","22",906438,978861,72423,3581,28,"ENSBTAG00000011628",134,60,0.100064378593206
"29887","ENSBTAT00000071928","22",54271504,54274657,3153,821,4,"ENSBTAG00000016731",108,40,0.165911407897916
"29888","ENSBTAT00000071941","22",32651367,32773899,122532,284,16,"ENSBTAG00000049502",10,3,0.295391724556663
"29889","ENSBTAT00000071969","22",32249122,32380153,131031,2867,22,"ENSBTAG00000007624",145,50,0.0546155454467455
"29890","ENSBTAT00000072084","22",43653910,43831367,177457,11813,73,"ENSBTAG00000020802",78,50,0.700950563756971
"29891","ENSBTAT00000072099","22",47051295,47066217,14922,1483,11,"ENSBTAG00000011178",45,26,0.100555211837589
"29892","ENSBTAT00000072189","22",43322859,43471741,148882,2450,22,"ENSBTAG00000021164",58,16,0.361585416388636
"29893","ENSBTAT00000072191","22",9643334,9757945,114611,2495,19,"ENSBTAG00000007732",138,71,0.15395108935617
"29894","ENSBTAT00000072246","22",16828960,16839936,10976,2230,17,"ENSBTAG00000033669",226,72,0.249776133128339
"29895","ENSBTAT00000072304","22",56921710,56950322,28612,776,7,"ENSBTAG00000020260",31,13,0.122067243127408
"29896","ENSBTAT00000072377","22",4022118,4651961,629843,1195,14,"ENSBTAG00000044062",29,11,0.189594164312937
"29897","ENSBTAT00000072414","22",53351863,53400612,48749,3655,11,"ENSBTAG00000015698",618,172,0.383794167416943
"29898","ENSBTAT00000072421","22",12480098,12487137,7039,1810,5,"ENSBTAG00000003845",262,70,0.326543166492076
"29899","ENSBTAT00000072458","22",16985438,17006102,20664,1381,17,"ENSBTAG00000011551",79,24,0.204015718602837
"29900","ENSBTAT00000072526","22",35069368,35214749,145381,831,9,"ENSBTAG00000037972",78,37,0.295125244814725
"29901","ENSBTAT00000072556","22",55059838,55073649,13811,1652,13,"ENSBTAG00000005857",117,52,0.422295645308077
"29902","ENSBTAT00000072632","22",52798055,52815400,17345,2824,26,"ENSBTAG00000017812",367,129,0.349978138812697
"29903","ENSBTAT00000072643","22",32663367,32761444,98077,296,4,"ENSBTAG00000003110",8,0,0.191569797950784
"29904","ENSBTAT00000072646","22",23200823,23237251,36428,1285,11,"ENSBTAG00000000273",54,20,0.243371319317363
"29905","ENSBTAT00000072694","22",45924855,46818411,893556,3218,37,"ENSBTAG00000013117",92,36,0.0734253620326918
"29906","ENSBTAT00000072731","22",52252198,52252575,377,377,1,"ENSBTAG00000051878",21,7,0.111459826255364
"29907","ENSBTAT00000072869","22",59737968,59824837,86869,1008,9,"ENSBTAG00000018248",128,39,0.329000398978517
"29908","ENSBTAT00000072937","22",55801406,55847100,45694,964,8,"ENSBTAG00000003328",8,5,0.136418759927752
"29909","ENSBTAT00000072941","22",44152760,44329103,176343,1585,11,"ENSBTAG00000014091",73,28,0.102904070098389
"29910","ENSBTAT00000072950","22",23446093,23781559,335466,690,6,"ENSBTAG00000033225",6,3,0.326991525597269
"29911","ENSBTAT00000072963","22",43669181,43669567,386,238,2,"ENSBTAG00000052842",18,5,0.237303258705192
"29912","ENSBTAT00000072976","22",10371858,10455837,83979,1165,11,"ENSBTAG00000016760",58,35,0.161776958388197
"29913","ENSBTAT00000072979","22",50515352,50525786,10434,2124,21,"ENSBTAG00000011583",136,51,0.173365415229446
"29914","ENSBTAT00000073069","22",52798986,52815400,16414,2646,24,"ENSBTAG00000017812",353,123,0.361728355656629
"29915","ENSBTAT00000073124","22",42811391,42813818,2427,553,2,"ENSBTAG00000046763",55,25,0.166040275240669
"29916","ENSBTAT00000073228","22",50007065,50015107,8042,1014,6,"ENSBTAG00000020963",110,34,0.267600555771693
"29917","ENSBTAT00000073230","22",57383020,57505192,122172,4399,20,"ENSBTAG00000006789",598,186,0.503925269077011
"29918","ENSBTAT00000073247","22",51815528,51907533,92005,6624,18,"ENSBTAG00000015839",450,143,0.207641357032365
"29919","ENSBTAT00000073277","22",15585059,15625559,40500,583,5,"ENSBTAG00000008416",31,11,0.274933369480352
"29920","ENSBTAT00000073318","22",32666477,32761444,94967,296,4,"ENSBTAG00000003110",7,0,0.167057350193315
"29921","ENSBTAT00000073320","22",49169590,49277563,107973,4317,21,"ENSBTAG00000032253",256,80,0.0999506519350141
"29922","ENSBTAT00000073352","22",48099368,48113420,14052,2688,21,"ENSBTAG00000007843",140,52,0.204772577869038
"29923","ENSBTAT00000073404","22",43884242,43905848,21606,496,5,"ENSBTAG00000001439",26,8,0.278096411008583
"29924","ENSBTAT00000073427","22",32663367,32789305,125938,415,5,"ENSBTAG00000003110",10,0,0.137025453301619
"29925","ENSBTAT00000073448","22",59736700,59824837,88137,1304,7,"ENSBTAG00000018248",126,46,0.534800555270533
"29926","ENSBTAT00000073494","22",17583359,17693297,109938,1073,10,"ENSBTAG00000012142",46,12,0.521179032295123
"29927","ENSBTAT00000073535","22",59194814,59203029,8215,722,4,"ENSBTAG00000010193",58,17,0.234055617060694
"29928","ENSBTAT00000073539","22",59024723,59041767,17044,627,3,"ENSBTAG00000053386",26,12,0.460476641146978
"29929","ENSBTAT00000073564","22",56022361,56100084,77723,1418,4,"ENSBTAG00000006614",126,42,0.274922151354962
"29930","ENSBTAT00000073642","22",30449869,30685628,235759,2009,16,"ENSBTAG00000016533",86,42,0.104927948775561
"29931","ENSBTAT00000073683","22",13832856,13844769,11913,2309,13,"ENSBTAG00000016420",119,43,0.332363385170959
"29932","ENSBTAT00000073688","22",48990342,48998137,7795,1549,14,"ENSBTAG00000000670",198,89,0.207744166442432
"29933","ENSBTAT00000073697","22",60496359,60513114,16755,2251,8,"ENSBTAG00000009874",327,98,0.405780216436842
"29934","ENSBTAT00000073721","22",55994136,56100084,105948,1952,4,"ENSBTAG00000006614",183,63,0.195472188042157
"29935","ENSBTAT00000073751","22",60616031,60623707,7676,1207,2,"ENSBTAG00000008313",130,47,0.36045529033047
"29936","ENSBTAT00000073768","22",55581330,55734781,153451,960,6,"ENSBTAG00000018600",193,77,0.332448795328414
"29937","ENSBTAT00000073936","22",51815528,51907642,92114,6608,19,"ENSBTAG00000015839",446,142,0.207060055589658
"29938","ENSBTAT00000073953","22",56187765,56193495,5730,1000,5,"ENSBTAG00000001812",80,22,0.234000533494964
"29939","ENSBTAT00000073990","22",16389893,16399965,10072,2043,3,"ENSBTAG00000003622",71,24,0.315461236765176
"29940","ENSBTAT00000074000","22",49400328,49664755,264427,4501,38,"ENSBTAG00000001874",143,62,0.0799625726905142
"29941","ENSBTAT00000074061","22",51815528,51907739,92211,6605,19,"ENSBTAG00000015839",446,142,0.209558127026059
"29942","ENSBTAT00000074120","22",6716660,6810821,94161,729,3,"ENSBTAG00000001710",24,22,0.174930090232707
"29943","ENSBTAT00000074124","22",30449869,30685628,235759,2006,16,"ENSBTAG00000016533",86,42,0.105126801377989
"29944","ENSBTAT00000074126","22",25985821,26081370,95549,3602,25,"ENSBTAG00000002471",90,37,0.376820322269828
"29945","ENSBTAT00000074163","22",50616596,50629761,13165,2683,2,"ENSBTAG00000011580",186,65,0.268456476173049
"29946","ENSBTAT00000074179","22",13368243,13371261,3018,1259,4,"ENSBTAG00000051328",118,44,0.160257348118889
"29947","ENSBTAT00000074184","22",16828960,16840036,11076,2154,18,"ENSBTAG00000033669",210,69,0.237236307117687
"29948","ENSBTAT00000074203","22",51631055,51632260,1205,435,3,"ENSBTAG00000016153",87,34,0.248382283014437
